,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,Timestamp
13,5994,Shiba Inu,SHIB,shiba-inu,429,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-10-06T08:57:00.000Z,1.1419210964367515e-05,233702874.05214706,-31.1616,-0.07916639,0.02281503,3.15079235,-9.5810335,-4.20464749,4.77639613,6269869414.275846,0.6501,6734308725.31,,2022-10-06T08:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2022-10-06 08:58:52.060096+00:00
14,1958,TRON,TRX,tron,688,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92336121345.4656,92336145060.91248,,15,71659659264.0,4473027344.39419,,2022-10-06T08:57:00.000Z,0.06242043836568067,297892244.4060835,-4.2272,-0.09840903,0.15481585,3.90722453,-1.60948167,-10.33721492,-8.87988714,5763661171.370647,0.5976,5763662651.7,,2022-10-06T08:57:00.000Z,,,,,,,2022-10-06 08:58:52.060096+00:00
0,1,Bitcoin,BTC,bitcoin,9764,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19170843.0,19170843.0,,1,,,,2022-10-06T08:58:00.000Z,20142.270420398454,36094271972.71297,6.3112,-0.46901281,-0.09350832,4.13943156,0.8335446,-12.21835538,-6.70112419,386144303893.00275,40.0356,422987678828.37,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
1,1027,Ethereum,ETH,ethereum,6127,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122674645.499,122674645.499,,2,,,,2022-10-06T08:58:00.000Z,1359.0371780423368,11461979292.682795,25.6145,-0.61572659,0.94715398,2.75788533,-18.09703934,-19.09842328,10.95678709,166719404036.30502,17.2856,166719404036.31,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
2,825,Tether,USDT,tether,40519,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,68212574445.55758,70155449905.79822,,3,,,,2022-10-06T08:58:00.000Z,1.000128804944777,45147300142.15355,6.1057,0.00128525,-0.01142338,0.00862334,0.00926997,0.00109351,0.06654493,68221360562.44213,7.0732,70164486274.65,,2022-10-06T08:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2022-10-06 08:59:52.612259+00:00
3,1839,BNB,BNB,bnb,1121,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,4,,,,2022-10-06T08:58:00.000Z,294.1862506141241,668304404.3497256,-10.3288,-0.41480304,0.20861794,4.94997875,4.69726843,-5.55826412,23.19867794,47463203924.41911,4.921,58837250122.82,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
4,3408,USD Coin,USDC,usd-coin,6444,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,46433644182.94838,46433644182.94838,,5,,,,2022-10-06T08:58:00.000Z,1.0000190228790649,3842408846.3978252,3.8541,0.00340497,0.00211552,0.00528457,-0.00900501,0.00219082,-0.01226598,46434527484.54621,4.8144,46434527484.55,,2022-10-06T08:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2022-10-06 08:59:52.612259+00:00
5,52,XRP,XRP,xrp,826,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49858575704.0,99989275183.0,,6,,,,2022-10-06T08:58:00.000Z,0.4931111271323735,2315312008.5717254,-5.8896,-0.52510546,2.72101129,12.04346953,47.29307867,32.71065121,40.62392109,24585818462.614212,2.5491,49311112713.24,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
6,4687,Binance USD,BUSD,binance-usd,5234,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21042229623.12,21042229623.12,,7,,,,2022-10-06T08:58:00.000Z,1.000067027896279,6787763829.867001,3.3428,0.00652928,-0.16078132,-0.02603506,0.01085772,0.00093659,-0.14821819,21043640039.504658,2.1821,21043640039.5,,2022-10-06T08:58:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,,2022-10-06 08:59:52.612259+00:00
7,2010,Cardano,ADA,cardano,577,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34260404094.545,34988431994.953,,8,,,,2022-10-06T08:58:00.000Z,0.4313568258725836,450435971.3370609,4.1668,-0.41820624,0.4117148,-0.46602942,-14.18965272,-16.40825003,-8.28053074,14778459163.334997,1.5322,19411057164.27,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
8,5426,Solana,SOL,solana,389,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,355222187.2000403,511616946.142289,,9,,,,2022-10-06T08:58:00.000Z,33.99065877291475,692343497.0667249,-1.5653,-0.18930949,0.68585271,2.10870697,2.9131438,-14.64620752,-8.44728764,12074236153.685015,1.2519,17390197038.76,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
9,74,Dogecoin,DOGE,dogecoin,571,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-10-06T08:58:00.000Z,0.06508587854252365,531046618.6711683,-46.7934,-0.41519574,0.80326356,8.10246016,2.79191919,-4.76995291,-6.63159038,8634993251.36669,0.8953,8634993251.37,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
10,3890,Polygon,MATIC,polygon,496,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-10-06T08:58:00.000Z,0.8460683515290112,402703729.77949625,4.1459,-0.18638476,1.65432714,14.40322158,-5.47123326,-6.50154149,49.13880601,7389829588.045355,0.7663,8460683515.29,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
11,6636,Polkadot,DOT,polkadot-new,418,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1123625168.699921,1239248839.0251007,,12,904869778.0,5833964670.788218,,2022-10-06T08:58:00.000Z,6.447297514657648,199096979.40276226,1.6706,-0.05417568,0.78096191,0.94519291,-15.17485594,-23.65805225,-9.0356796,7244345757.565781,0.7511,7989805959.89,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
12,4943,Dai,DAI,multi-collateral-dai,1409,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6786316897.774456,6786316897.774456,,13,,,,2022-10-06T08:58:00.000Z,0.9995979749723686,279311121.1983135,-0.9881,-0.02437835,-0.01181438,0.0054354,-0.04402974,0.03321658,-0.03442601,6783588628.536113,0.7033,6783588628.54,,2022-10-06T08:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,,2022-10-06 08:59:52.612259+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,429,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-10-06T08:58:00.000Z,1.141832960052397e-05,233353400.85498044,-31.2705,-0.13119439,0.01679961,3.14506581,-9.63652766,-4.10280908,4.7472753,6269385489.754026,0.65,6733788954.18,,2022-10-06T08:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2022-10-06 08:59:52.612259+00:00
14,1958,TRON,TRX,tron,688,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92336121345.4656,92336145060.91248,,15,71659659264.0,4475291004.025894,,2022-10-06T08:58:00.000Z,0.062452027402733784,297821889.5184022,-4.2552,-0.06690076,0.19994765,3.97786891,-1.63728937,-10.24084212,-8.81381638,5766577980.52917,0.5979,5766579461.61,,2022-10-06T08:58:00.000Z,,,,,,,2022-10-06 08:59:52.612259+00:00
0,1,Bitcoin,BTC,bitcoin,9764,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19170843.0,19170843.0,,1,,,,2022-10-06T08:59:00.000Z,20144.105556585953,36094818178.854866,6.3504,-0.45734693,-0.07956035,4.14452972,0.82289653,-12.21604969,-6.59938368,386179485000.73694,40.0393,423026216688.31,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
1,1027,Ethereum,ETH,ethereum,6127,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122674645.499,122674645.499,,2,,,,2022-10-06T08:59:00.000Z,1359.4105570766167,11463582634.110022,25.7364,-0.59525513,0.98549988,2.7642946,-18.10616179,-19.07638766,11.06399533,166765208176.97205,17.2903,166765208176.97,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
2,825,Tether,USDT,tether,40519,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,68212574445.55758,70155449905.79822,,3,,,,2022-10-06T08:59:00.000Z,1.0001343085990788,45146567225.748276,6.1289,0.00110466,-0.0091376,0.01064007,0.01165646,0.00143078,0.06703986,68221735980.87092,7.0733,70164872385.99,,2022-10-06T08:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2022-10-06 09:00:53.782534+00:00
3,1839,BNB,BNB,bnb,1121,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,4,,,,2022-10-06T08:59:00.000Z,294.18387051884,668359212.8003925,-10.2919,-0.41808559,0.22821618,4.91073103,4.68192857,-5.5720486,23.26265625,47462819926.364845,4.921,58836774103.77,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
4,3408,USD Coin,USDC,usd-coin,6444,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,46433644182.94838,46433644182.94838,,5,,,,2022-10-06T08:59:00.000Z,1.0000204741698668,3841407184.9427605,3.6961,0.0006334,0.00445962,0.005301,-0.00536911,-0.00185488,-0.00789698,46434594873.266914,4.8144,46434594873.27,,2022-10-06T08:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2022-10-06 09:00:53.782534+00:00
5,52,XRP,XRP,xrp,826,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49858575704.0,99989275183.0,,6,,,,2022-10-06T08:59:00.000Z,0.49315879674120316,2315420703.721654,-5.8784,-0.51345585,2.70141486,12.03860537,47.30760665,32.71950531,40.67740189,24588195201.414825,2.5493,49315879674.12,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
6,4687,Binance USD,BUSD,binance-usd,5234,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21042229623.12,21042229623.12,,7,,,,2022-10-06T08:59:00.000Z,1.0001105082172486,6790112395.023133,3.4653,0.00065564,-0.15931444,0.06147124,0.0203257,0.00268919,-0.12982976,21044554962.402584,2.1822,21044554962.4,,2022-10-06T08:59:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,,2022-10-06 09:00:53.782534+00:00
7,2010,Cardano,ADA,cardano,577,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34260404094.545,34988431994.953,,8,,,,2022-10-06T08:59:00.000Z,0.43141310534766697,450453269.1184656,4.1653,-0.4022037,0.42628023,-0.48716474,-14.2086803,-16.40222923,-8.21978527,14780387320.893581,1.5324,19413589740.65,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
8,5426,Solana,SOL,solana,389,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,355222187.2000403,511616946.142289,,9,,,,2022-10-06T08:59:00.000Z,33.99083473069853,692317409.2837801,-1.5452,-0.19434095,0.70976673,2.10276433,2.88424708,-14.65083103,-8.39898769,12074298657.793823,1.2519,17390287061.75,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
9,74,Dogecoin,DOGE,dogecoin,571,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-10-06T08:59:00.000Z,0.06510019315933167,531034289.07266414,-46.7826,-0.4310409,0.83863637,8.11223746,2.80183157,-4.7609923,-6.54538035,8636892382.51927,0.8955,8636892382.52,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
10,3890,Polygon,MATIC,polygon,496,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-10-06T08:59:00.000Z,0.8461708629183372,402715642.8969657,4.1258,-0.17394192,1.67605902,14.40447092,-5.47638549,-6.49745727,49.39272768,7390724955.064561,0.7664,8461708629.18,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
11,6636,Polkadot,DOT,polkadot-new,418,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1123625168.699921,1239248839.0251007,,12,904869778.0,5834479065.103369,,2022-10-06T08:59:00.000Z,6.4478659879647005,199124169.28421897,1.6947,-0.05775453,0.79046372,0.93629192,-15.18332244,-23.65171409,-8.97655856,7244984508.481318,0.7512,7990510439.77,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
12,4943,Dai,DAI,multi-collateral-dai,1409,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6786316897.774456,6786316897.774456,,13,,,,2022-10-06T08:59:00.000Z,0.9995196821509147,279301335.9920848,-0.843,-0.02315462,-0.01520274,0.00193525,-0.05422845,0.01534131,-0.03986901,6783057308.638906,0.7033,6783057308.64,,2022-10-06T08:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,,2022-10-06 09:00:53.782534+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,429,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-10-06T08:59:00.000Z,1.1418859828616778e-05,233180946.7103203,-31.4038,-0.12080807,-0.02629248,3.14909816,-9.65040625,-4.10888816,4.86302918,6269676618.529216,0.65,6734101648.26,,2022-10-06T08:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2022-10-06 09:00:53.782534+00:00
14,1958,TRON,TRX,tron,688,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92336121345.4656,92336145060.91248,,15,71659659264.0,4475385338.033979,,2022-10-06T08:59:00.000Z,0.06245334381993496,297855126.26772475,-4.2717,-0.06226114,0.19880859,3.96981169,-1.63992093,-10.24016713,-8.79948765,5766699533.387599,0.5979,5766701014.5,,2022-10-06T08:59:00.000Z,,,,,,,2022-10-06 09:00:53.782534+00:00
0,1,Bitcoin,BTC,bitcoin,9764,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19170843.0,19170843.0,,1,,,,2022-10-06T09:00:00.000Z,20142.390401589935,36097012335.03853,6.3733,-0.46605135,-0.0877781,4.13265207,0.7941022,-12.22120495,-6.52307541,386146604033.5876,40.0359,422990198433.39,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
1,1027,Ethereum,ETH,ethereum,6127,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122674645.499,122674645.499,,2,,,,2022-10-06T09:00:00.000Z,1359.4161472621506,11463658852.487291,25.7374,-0.60001047,0.98920555,2.75772212,-18.15397612,-19.07565503,11.12623604,166765893951.0007,17.2904,166765893951.0,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
2,825,Tether,USDT,tether,40519,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,68212574445.55758,70155449905.79822,,3,,,,2022-10-06T09:00:00.000Z,1.00014329865108,45146734720.05764,6.1294,0.00184159,-0.0091089,0.0106613,0.01261901,0.00278441,0.06738634,68222349215.462326,7.0733,70165503087.14,,2022-10-06T09:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2022-10-06 09:01:54.992769+00:00
3,1839,BNB,BNB,bnb,1121,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,4,,,,2022-10-06T09:00:00.000Z,294.17797273290364,668267364.3133448,-10.3076,-0.41772525,0.2035275,4.91284156,4.65094154,-5.56924623,23.32031576,47461868393.735374,4.9209,58835594546.58,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
4,3408,USD Coin,USDC,usd-coin,6444,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,46433644182.94838,46433644182.94838,,5,,,,2022-10-06T09:00:00.000Z,1.0001229713572608,3841356607.679447,3.6956,0.01537374,0.00942657,0.01840373,0.00380803,0.00800016,0.00038267,46439354191.19612,4.8149,46439354191.2,,2022-10-06T09:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2022-10-06 09:01:54.992769+00:00
5,52,XRP,XRP,xrp,826,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49858575704.0,99989275183.0,,6,,,,2022-10-06T09:00:00.000Z,0.493152360926423,2315769044.0538254,-5.8667,-0.50731044,2.70141615,12.04081901,47.28685121,32.71453183,40.72507345,24587874320.85639,2.5493,49315236092.64,,2022-10-06T09:00:00.000Z,,,,,,,2022-10-06 09:01:54.992769+00:00
